property_id,property_type,listing_title,locality,city,zone,renter_segment,bedrooms,bathrooms,floor,total_floors,property_age,monthly_rent,security_deposit,maintenance,electricity_estimate,area_sqft,furnishing_status,parking,balcony,lift,power_backup,water_supply,ac,wifi,food,laundry,gym,cctv,security,housekeeping,metro_station,metro_distance_km,nearest_college,college_distance_km,nearest_office_hub,office_distance_km,school_distance_km,hospital_distance_km,rating,review_count,available,listing_date,source
PROP_730,1RK,Fully Furnished 1RK Apartment in Noida Sector 137,Noida Sector 137,Noida,Noida,Student,1,1,12,15,0,"₹9,000","₹18,000",₹700,800,418 sq.ft.,fully-furnished,Y,1,Y,Y,4 Hours,1,no,N,0,Yes,Yes,1,No,Noida Sector 137 Metro Station,4.01km,Amity University Noida,8.25,Noida Expressway Offices,7.72 km,1.44km,2.05km,3.3,19,Y,2026-07-12,99acres
PROP_731,3BHK,Semi-Furnished 3BHK Apartment in Noida Sector 137,Noida Sec 137,Noida,Noida,Family,3,2,3,5,7,"₹30,000",90000,0,2800,1773,semi-furnished,no,Yes,Yes,1,12 Hours,No,N,N,0,0,Yes,No,0,Noida Sector 137 Metro Station,2.92km,Amity University Noida,8.37 km,Noida Expressway Offices,,1.99km,5.82 km,3.2,2,yes,2026-08-07,99acres
PROP_732,2BHK,Semi-Furnished 2BHK Apartment in DLF Phase 3,DLF Phase 3,Gurugram,Gurugram,Family,2,2,5,5,8,27000,"Rs. 54,000/month",,1300,765,semi-furnished,Y,yes,Yes,Yes,12 Hours,1,1,yes,no,No,No,0,0,Phase 3 Metro Station,2.09,Dronacharya College of Engineering,,DLF Cyber City,2.97,360m,3.57km,4.9,15,Y,2026-07-20,NoBroker
PROP_733,2BHK,Fully Furnished 2BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Working Bachelor,2,2,15,20,12,19k,19500,2k,1300,758,Unfurnished,N,1,yes,Y,24 Hours,1,1,no,0,1,Yes,no,yes,Patel Nagar Metro Station,0.89,Kalindi College,5.1km,Rajendra Place IT Hub,,1.58km,0.75km,4.4,58,yes,2026-08-04,Housing.com
PROP_734,2BHK,Fully Furnished 2BHK Apartment in Noida Sector 15,Noida Sec-15,Noida,Noida,Family,2,2,1,5,7,19000,19k,"Rs. 2,600/month",1600,950,Furnished,yes,1,Yes,Yes,12 Hours,yes,N,0,0,No,Yes,no,0,Noida Sector 15 Metro Station,3.29km,Amity University Noida,,Noida Sector 16 Commercial Hub,9.65,0.82km,3.64 km,3.5,75,Yes,2026-08-05,MagicBricks
PROP_735,1RK,Semi-Furnished 1RK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Student,1,1,2,3,0,"₹7,000",14000,Rs. 900/month,,347,semi-furnished,0,no,no,no,12 Hours,Y,0,Y,No,No,N,no,yes,Vishwa Vidyalaya Metro Station,,Kirori Mal College,5.01 km,Connaught Place,1.53km,,4.94km,4.1,14,yes,2026-07-01,Housing.com
PROP_736,1BHK,Semi-Furnished 1BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,1,1,6,8,13,32k,"Rs. 65,000/month","₹2,000",1400,626,semi-furnished,yes,Y,yes,no,12 Hours,0,No,no,0,0,Yes,Yes,N,Hauz Khas Metro Station,1.94km,IIT Delhi,2.61km,Okhla Industrial Area,0.87 km,1.09 km,1.12 km,4.9,1,1,2026-07-02,MagicBricks
PROP_737,2BHK,Semi-Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,2,2,3,8,12,"₹39,000","₹78,000",2k,2100,967,Semi-Furnished,no,Y,1,Yes,4 Hours,No,0,No,No,No,yes,yes,N,Saket Metro Station,,Gargi College,3.49km,Saket District Centre,2.34 km,2.52km,3.73 km,3.4,62,yes,2026-06-30,Housing.com
PROP_738,3BHK,Fully Furnished 3BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,3,2,1,4,6,31000,62000,"Rs. 3,500/month",2200,1307,fully-furnished,1,No,N,N,24 Hours,1,Y,0,Yes,No,yes,1,Yes,Noida Sector 15 Metro Station,2.66km,Amity University Noida,1.15 km,Noida Sector 16 Commercial Hub,4.31km,2.12km,5.58km,4.7,52,0,2026-07-07,99acres
PROP_739,1BHK,Semi-Furnished 1BHK Apartment in Rohini,ROHINI,Delhi,North Delhi,Student,1,1,2,3,6,8k,"₹17,000",0,700,428,Semi-Furnished,N,N,No,no,12 Hours,1,Y,N,yes,No,N,Yes,0,Rohini West Metro Station,940m,Delhi Technological University (DTU),5.28 km,Netaji Subhash Place,,4.39 km,4.19 km,3.2,29,yes,2026-08-07,Housing.com
PROP_740,2BHK,Semi-Furnished 2BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Working Professional,2,2,3,4,7,20500,"Rs. 61,500/month","Rs. 1,700/month",1000,738,Semi-Furnished,no,N,0,N,12 Hours,no,yes,No,0,no,no,yes,N,Patel Nagar Metro Station,1.6 km,Kalindi College,5.65 km,Rajendra Place IT Hub,1.1 km,4.66km,5.61km,3.8,15,1,2026-07-08,MagicBricks
PROP_741,1BHK,Semi-Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Working Bachelor,1,1,3,3,7,"Rs. 17,500/month",35k,0,900,496,semi-furnished,No,Y,0,Y,24 Hours,no,Y,0,0,no,0,yes,N,Saket Metro Station,0.49 km,Gargi College,,Saket District Centre,9.39km,,4.61 km,3.4,48,0,2026-07-24,Housing.com
PROP_742,1BHK,Semi-Furnished 1BHK Apartment in Civil Lines,CIVIL LINES,Delhi,North Delhi,Family,1,1,10,24,9,42000,"₹42,000",1900,1700,794,Semi-Furnished,0,No,Yes,Y,4 Hours,N,1,No,N,no,yes,yes,1,Civil Lines Metro Station,,St. Stephen's College,2.4km,Connaught Place,12.43 km,1.68 km,5.62km,4.1,85,Yes,2026-07-06,Housing.com
PROP_743,3BHK,Fully Furnished 3BHK Apartment in Civil Lines,civil lines,Delhi,North Delhi,Working Professional,3,2,4,8,11,120k,360000,6k,3800,2312 sq.ft.,fully-furnished,0,Y,yes,0,24 Hours,Yes,0,N,N,No,yes,N,No,Civil Lines Metro Station,1.47km,St. Stephen's College,5.79km,Connaught Place,2.22,,0.71,3.6,4,1,2026-07-20,NoBroker
PROP_744,3BHK,Semi-Furnished 3BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,3,2,10,24,2,52k,105000,"Rs. 4,000/month",3400,1688 sq.ft.,semi-furnished,No,1,Y,No,4 Hours,No,yes,0,Yes,Yes,yes,yes,yes,Saket Metro Station,3.72 km,Gargi College,1.15km,Saket District Centre,,3.17,0.32km,4.2,45,Yes,2026-07-25,Housing.com
PROP_745,3BHK,Semi-Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,3,2,11,12,13,"₹15,000","₹30,000",0,2200,1095,semi-furnished,Yes,Y,Yes,Y,24 Hours,Yes,Yes,N,N,No,yes,N,No,Laxmi Nagar Metro Station,4.35 km,Shyam Lal College,6.92 km,Noida Sector 62 IT Park,11.22 km,3.2km,1.41km,3.7,83,Yes,2026-06-29,Housing.com
PROP_746,2BHK,Fully Furnished 2BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,2,2,6,8,15,"₹72,500","Rs. 145,000/month",0,3100,1349,Furnished,no,N,Y,Y,12 Hours,Y,Yes,no,0,no,yes,1,Yes,Civil Lines Metro Station,3.02km,St. Stephen's College,2.55 km,Connaught Place,10.68km,4.85,1.12 km,3.6,60,Yes,2026-07-28,99acres
PROP_747,1BHK,Semi-Furnished 1BHK Apartment in DLF Phase 3,DLF Phase 3,Gurugram,Gurugram,Student,1,1,8,12,1,14k,"₹28,000",,900,407,semi-furnished,N,1,yes,Y,4 Hours,Y,No,Yes,N,N,N,yes,Y,Phase 3 Metro Station,0.35,Dronacharya College of Engineering,1.32 km,DLF Cyber City,11.05 km,,5.18km,4.0,24,yes,2026-08-07,Housing.com
PROP_748,1RK,Fully Furnished 1RK Apartment in Rajinder Nagar,Rajinder Nagar,Delhi,Central Delhi,Student,1,1,14,15,10,11k,33000,0,800,362,fully-furnished,No,yes,Yes,1,4 Hours,yes,Yes,no,0,1,no,yes,0,Rajendra Place Metro Station,,Venkateshwara College,8.58km,Rajendra Place IT Hub,3.6 km,1.95km,5.38km,3.8,22,Y,2026-07-19,99acres
PROP_749,2BHK,Fully Furnished 2BHK Apartment in DLF Phase 3,DLF PHASE 3,Gurugram,Gurugram,Working Professional,2,2,9,20,15,36500,73k,0,1700,850,fully-furnished,Y,N,1,N,24 Hours,1,No,0,N,Y,Yes,yes,N,Phase 3 Metro Station,1.92,Dronacharya College of Engineering,4.73km,DLF Cyber City,5.0 km,,1.8 km,4.8,63,Yes,2026-07-10,MagicBricks
PROP_750,1BHK,Semi-Furnished 1BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Student,1,1,1,3,9,"₹9,000",18000,"Rs. 2,000/month",1000,671,Semi-Furnished,0,no,0,Y,4 Hours,Y,N,0,N,No,Y,yes,N,Vaishali Metro Station,1.08km,ABES Engineering College,,Noida Sector 62 IT Park,13.05km,,5.22km,3.7,77,Yes,2026-07-17,99acres
PROP_751,2BHK,Semi-Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,2,2,0,4,10,"Rs. 11,000/month","Rs. 22,000/month",1k,1700,814,Semi-Furnished,N,Y,0,No,4 Hours,N,Y,N,no,N,N,Y,Yes,Laxmi Nagar Metro Station,3.25,Shyam Lal College,1.88km,Noida Sector 62 IT Park,10.3,4.54,4.94,4.7,23,1,2026-07-24,99acres
PROP_752,4BHK,Fully Furnished 4BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,4,4,1,12,6,"Rs. 45,000/month","Rs. 90,000/month",0,4400,2558,Unfurnished,No,Y,yes,Y,12 Hours,Y,no,No,no,0,Yes,0,N,Vaishali Metro Station,2.73km,Inderprastha Dental College,4.52km,Noida Sector 62 IT Park,0.8 km,2.71 km,1.32km,3.9,2,yes,2026-07-22,MagicBricks
PROP_753,2BHK,Fully Furnished 2BHK Apartment in Saket,SAKET,Delhi,South Delhi,Family,2,2,22,24,15,"₹39,000","Rs. 78,000/month",1800,1900,948,Unfurnished,No,Yes,Yes,yes,24 Hours,1,no,No,no,1,1,No,1,Saket Metro Station,3.5km,Gargi College,4.34 km,Saket District Centre,4.06km,2.65 km,4.63km,4.2,5,Yes,2026-08-01,NoBroker
PROP_754,3BHK,Fully Furnished 3BHK Apartment in Hauz Khas,hauz khas,Delhi,South Delhi,Family,3,2,1,3,9,"Rs. 149,500/month",299000,,3900,2016,Unfurnished,Y,0,No,no,4 Hours,Yes,1,no,no,No,0,Y,No,Hauz Khas Metro Station,2.29km,IIT Delhi,2.46 km,Okhla Industrial Area,,,,4.1,20,Y,2026-08-04,Housing.com
PROP_755,3BHK,Fully Furnished 3BHK Apartment in Mukherjee Nagar,Mukherjee Nagar,Delhi,North Delhi,Family,3,2,0,5,7,26k,"Rs. 52,000/month",0,1800,1141,Unfurnished,N,Yes,Y,1,4 Hours,Y,yes,No,N,N,Y,0,Y,GTB Nagar Metro Station,2.15km,SGTB Khalsa College,1.72km,Connaught Place,13.54 km,460m,3.09km,4.5,39,No,2026-07-16,99acres
PROP_756,2BHK,Semi-Furnished 2BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,2,2,2,3,7,60k,121000,0,,1286,Semi-Furnished,0,N,no,Yes,24 Hours,0,yes,0,no,0,N,yes,Yes,Green Park Metro Station,0.82 km,NIFT Delhi,3.38 km,Bhikaji Cama Place,11.56,,4.38 km,4.6,26,Yes,2026-08-02,99acres
PROP_757,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,2,2,2,3,6,30500,91k,"Rs. 4,300/month",1800,1277,semi-furnished,0,yes,0,no,24 Hours,N,N,No,N,No,Yes,N,Yes,Dwarka Sector 10 Metro Station,2.29 km,Netaji Subhas University of Technology (NSUT),8.92,Gurugram Sector 21 IT Park,8.62 km,1.57 km,4.75km,3.2,32,Y,2026-07-23,NoBroker
PROP_758,1RK,Fully Furnished 1RK Apartment in Knowledge Park,Knowledge Park,Greater Noida,Greater Noida,Family,1,1,6,20,7,5k,"Rs. 10,000/month",,600,280 sq.ft.,Unfurnished,yes,1,yes,1,4 Hours,yes,No,No,No,no,1,No,Y,Knowledge Park II Metro Station,3.85 km,Sharda University,5.82km,Greater Noida Industrial Area,7.8km,4.11km,1.32,4.5,35,Y,2026-08-02,MagicBricks
PROP_759,1BHK,Semi-Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sec 45,Gurugram,Gurugram,Family,1,1,3,4,4,"₹22,500",45000,,1000,707,semi-furnished,0,Yes,No,1,12 Hours,N,Y,0,no,N,0,No,N,HUDA City Centre Metro Station,3.63,Ansal University,3.85 km,Golf Course Road Offices,1.58 km,2.06 km,5.21km,4.8,13,Yes,2026-07-10,NoBroker
PROP_760,2BHK,Fully Furnished 2BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,2,2,2,5,9,"Rs. 32,000/month",64k,0,,944,Unfurnished,0,Y,yes,0,4 Hours,Yes,Y,No,N,no,Y,yes,N,Mayur Vihar 1 Metro Station,2.02km,Shaheed Sukhdev College of Business Studies,4.68km,Noida Sector 62 IT Park,6.07 km,4.26km,1.25km,4.7,61,1,2026-07-25,Housing.com
PROP_761,2BHK,Fully Furnished 2BHK Apartment in Mayur Vihar,MAYUR VIHAR,Delhi,East Delhi,Family,2,2,7,24,2,33k,99k,2k,1700,966,Unfurnished,Yes,1,yes,N,24 Hours,Yes,Y,no,No,Y,1,Yes,0,Mayur Vihar 1 Metro Station,3.79 km,Shaheed Sukhdev College of Business Studies,0.56,Noida Sector 62 IT Park,12.17km,,3.31km,4.5,45,no,2026-07-17,99acres
PROP_762,3BHK,Fully Furnished 3BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,3,2,3,3,13,"₹42,000",126000,0,2700,1395,unfurnished,0,N,no,Yes,12 Hours,Yes,0,N,No,no,no,0,no,Mayur Vihar 1 Metro Station,2.14 km,Shaheed Sukhdev College of Business Studies,1.96 km,Noida Sector 62 IT Park,,0.71 km,5.3,4.4,79,N,2026-07-05,Housing.com
PROP_763,1RK,Fully Furnished 1RK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Student,1,1,15,20,10,12500,"₹25,000",Rs. 800/month,900,529,unfurnished,No,yes,Y,Yes,12 Hours,Yes,No,0,1,Y,1,1,no,Janakpuri West Metro Station,2.19 km,Bhaskaracharya College,9.72 km,Janakpuri District Centre,2.03 km,2.2km,3.56km,3.4,44,1,2026-07-25,Housing.com
PROP_764,1BHK,Fully Furnished 1BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Student,1,1,0,4,4,10500,21000,,900,340,fully-furnished,no,yes,0,yes,4 Hours,Yes,Yes,Yes,No,0,Y,No,1,Vishwa Vidyalaya Metro Station,4.13 km,Kirori Mal College,4.53km,Connaught Place,8.01,2.49km,670m,4.6,14,Y,2026-08-08,MagicBricks
PROP_765,3BHK,Fully Furnished 3BHK Apartment in Rohini,rohini,Delhi,North Delhi,Family,3,2,10,20,10,"₹32,000","Rs. 64,000/month","Rs. 2,800/month",3000,1341,fully-furnished,yes,yes,Yes,no,12 Hours,Y,No,0,N,yes,Y,yes,no,Rohini West Metro Station,4.35km,Delhi Technological University (DTU),2.04km,Netaji Subhash Place,2.17km,2.42 km,2.13km,4.1,63,no,2026-08-04,MagicBricks
PROP_766,2BHK,Semi-Furnished 2BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,2,2,12,20,14,"Rs. 57,000/month","Rs. 114,000/month",2600,2000,918,Semi-Furnished,0,1,yes,0,4 Hours,Yes,No,0,1,Y,N,Y,0,Hauz Khas Metro Station,1.61km,IIT Delhi,4.78km,Okhla Industrial Area,14.23km,1.38km,4.95km,4.3,14,Y,2026-08-03,Housing.com
PROP_767,3BHK,Semi-Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,3,2,0,3,4,17k,35000,"₹1,700",2300,1099,Semi-Furnished,N,1,N,N,12 Hours,no,no,no,yes,N,N,no,0,Laxmi Nagar Metro Station,2.36km,Shyam Lal College,,Noida Sector 62 IT Park,2.42km,3.85 km,3.71,4.4,53,1,2026-07-02,99acres
PROP_768,1BHK,Semi-Furnished 1BHK Apartment in Noida Sector 15,Noida Sec-15,Noida,Noida,Student,1,1,1,8,11,"Rs. 9,000/month","Rs. 18,000/month",0,800,380,Semi-Furnished,N,Yes,1,0,12 Hours,Yes,1,N,1,no,Y,Yes,Y,Noida Sector 15 Metro Station,1.4km,Amity University Noida,0.45km,Noida Sector 16 Commercial Hub,2.52 km,2.54 km,,3.2,48,Y,2026-08-04,Housing.com
PROP_769,2BHK,Semi-Furnished 2BHK Apartment in Shakarpur,SHAKARPUR,Delhi,East Delhi,Working Bachelor,2,2,3,5,9,13k,39000,"Rs. 1,600/month",1800,789 sq.ft.,semi-furnished,yes,1,Y,No,12 Hours,no,No,N,no,N,No,Y,N,Nirman Vihar Metro Station,1.18km,Bhim Rao Ambedkar College,7.97km,Noida Sector 62 IT Park,4.75 km,,,4.1,75,yes,2026-07-03,99acres
PROP_769,1RK,Fully Furnished 1RK Apartment in Noida Sector 62,Noida Sec 62,Noida,Noida,Student,1,1,2,3,14,"₹9,500",19000,0k,1100,457,unfurnished,0,yes,0,yes,24 Hours,Y,No,yes,N,no,yes,N,no,Noida Sector 62 Metro Station,2.1 km,JSS Academy of Technical Education,,Noida Sector 62 IT Park,10.19km,1.25km,1.3km,3.8,39,1,2026-08-11,MagicBricks
PROP_771,2BHK,Fully Furnished 2BHK Apartment in Laxmi Nagar,LAXMI NAGAR,Delhi,East Delhi,Family,2,2,5,8,2,"Rs. 11,500/month","₹23,000",0,,753,Furnished,N,N,yes,yes,4 Hours,1,1,no,no,No,yes,yes,0,Laxmi Nagar Metro Station,3.01,Shyam Lal College,6.71km,Noida Sector 62 IT Park,10.7km,2.88km,1.17km,4.4,61,Y,2026-07-30,Housing.com
PROP_772,3BHK,Fully Furnished 3BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,3,2,20,20,10,"Rs. 96,500/month",193000,5600,2500,1718,unfurnished,Yes,yes,Yes,Yes,4 Hours,yes,0,no,No,no,Yes,Y,no,Green Park Metro Station,3.16km,NIFT Delhi,0.9,Bhikaji Cama Place,6.88km,4.1 km,4.86,4.1,56,Y,2026-07-12,99acres
PROP_773,3BHK,Fully Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Working Professional,3,2,3,8,13,28000,28k,4k,3500,1548,fully-furnished,Y,Y,1,Yes,12 Hours,Yes,Y,1,No,0,Y,Y,0,Vaishali Metro Station,460m,Inderprastha Dental College,0.76,Noida Sector 62 IT Park,7.94km,2.17 km,2.27km,4.6,26,Y,2026-07-13,99acres
PROP_774,3BHK,Fully Furnished 3BHK Apartment in Noida Sector 15,NOIDA SECTOR 15,Noida,Noida,Family,3,2,3,5,2,30500,61000,3k,2800,1343,fully-furnished,yes,Yes,0,no,24 Hours,1,Yes,No,N,0,Yes,Yes,0,Noida Sector 15 Metro Station,3.24 km,Amity University Noida,6.93,Noida Sector 16 Commercial Hub,5.13km,0.8 km,2.65 km,3.7,11,yes,2026-08-03,MagicBricks
PROP_775,2BHK,Semi-Furnished 2BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Working Professional,2,2,0,4,4,15k,"Rs. 30,000/month","₹2,600",,1079,Semi-Furnished,1,Y,No,Yes,12 Hours,Yes,N,no,No,no,yes,No,Y,Vaishali Metro Station,1.87km,ABES Engineering College,7.22 km,Noida Sector 62 IT Park,5.01,3.05km,5.12,4.8,56,Y,2026-07-03,99acres
PROP_776,3BHK,Fully Furnished 3BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,3,2,3,3,10,"Rs. 41,500/month",83000,5100,2900,1692,Furnished,0,yes,0,N,12 Hours,1,Y,Y,no,N,No,Y,no,Janakpuri West Metro Station,2.79km,Bhaskaracharya College,,Janakpuri District Centre,14.63,4.73 km,2.7,3.9,53,Yes,2026-07-18,Housing.com
PROP_777,1RK,Fully Furnished 1RK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Student,1,1,5,8,5,"₹5,000","Rs. 10,000/month",,,344,Furnished,No,0,yes,No,24 Hours,Yes,0,N,N,No,N,1,0,Pari Chowk Metro Station,2.41km,Galgotias University,5.27,Greater Noida Industrial Area,4.92,4.3 km,3.87,4.4,79,Y,2026-07-15,Housing.com
PROP_778,3BHK,Fully Furnished 3BHK Apartment in Civil Lines,civil lines,Delhi,North Delhi,Family,3,2,12,20,13,132000,396000,0,4800,2310,Unfurnished,Y,Yes,1,N,24 Hours,yes,N,N,Y,No,0,Yes,no,Civil Lines Metro Station,1.05km,St. Stephen's College,2.02km,Connaught Place,8.66km,3.08 km,3.02km,3.3,80,1,2026-06-30,MagicBricks
PROP_779,1BHK,Fully Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,1,1,11,12,7,29k,"Rs. 59,000/month","Rs. 1,400/month",,637,fully-furnished,No,yes,yes,N,4 Hours,Y,Yes,No,Y,No,Yes,N,1,Saket Metro Station,0.24,Gargi College,4.22km,Saket District Centre,4.15,4.45km,4.85km,4.4,27,Y,2026-07-04,NoBroker
PROP_780,2BHK,Semi-Furnished 2BHK Apartment in Golf Course Road,Golf Course Road,Gurugram,Gurugram,Working Professional,2,2,0,5,10,89k,89500,,2100,1176 sq.ft.,semi-furnished,0,No,1,0,24 Hours,yes,Yes,N,No,0,N,1,0,Sector 42-43 Metro Station,,GD Goenka University,,Golf Course Road Offices,1.25,2.24km,5.58 km,4.1,55,1,2026-08-03,NoBroker
PROP_781,2BHK,Semi-Furnished 2BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,2,2,5,20,8,"Rs. 28,000/month",56000,"₹1,800",1700,983,semi-furnished,yes,Y,Yes,No,24 Hours,0,No,N,N,N,No,1,N,Mayur Vihar 1 Metro Station,2.74,Shaheed Sukhdev College of Business Studies,5.26km,Noida Sector 62 IT Park,10.61 km,3.09km,1.4km,3.5,26,yes,2026-08-03,Housing.com
PROP_782,1BHK,Fully Furnished 1BHK Apartment in Mukherjee Nagar,Mukherjee Nagar,Delhi,North Delhi,Student,1,1,11,24,0,"₹11,500",34500,Rs. 800/month,1000,510,Furnished,no,1,yes,N,4 Hours,Yes,N,0,N,no,0,yes,N,GTB Nagar Metro Station,2.26km,SGTB Khalsa College,4.46,Connaught Place,3.42km,2.87km,4.89 km,4.8,7,Yes,2026-08-10,MagicBricks
PROP_783,1BHK,Fully Furnished 1BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Student,1,1,16,20,4,12k,24000,"Rs. 1,500/month",1400,631,unfurnished,No,no,1,No,12 Hours,Y,yes,No,no,0,Y,Yes,N,Vaishali Metro Station,4.16km,ABES Engineering College,6.09km,Noida Sector 62 IT Park,0.94km,1.15,1.49 km,3.7,76,N,2026-08-10,Housing.com
PROP_784,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Working Bachelor,2,2,3,8,1,24500,"Rs. 49,000/month",3k,1800,1005,Semi-Furnished,1,1,Y,Yes,24 Hours,no,1,0,N,No,1,No,Y,Dwarka Sector 10 Metro Station,0.19 km,Netaji Subhas University of Technology (NSUT),2.61km,Gurugram Sector 21 IT Park,5.78,,1.81,3.9,26,Y,2026-07-14,NoBroker
PROP_785,2BHK,Semi-Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sector 56,Gurugram,Gurugram,Working Bachelor,2,2,2,3,2,"₹25,000",50k,,1500,967,Semi-Furnished,No,1,no,1,12 Hours,Y,N,0,0,No,0,1,no,Sector 56 Metro Station,0.81,IILM University,7.07km,Golf Course Road Offices,4.96km,4.56 km,4.46 km,3.3,41,no,2026-08-11,MagicBricks
PROP_786,1BHK,Fully Furnished 1BHK Apartment in Shakarpur,shakarpur,Delhi,East Delhi,Student,1,1,1,4,1,"Rs. 7,000/month",14000,"₹1,000",1200,463,unfurnished,No,1,No,N,4 Hours,Y,no,no,N,N,1,yes,Yes,Nirman Vihar Metro Station,1.44km,Bhim Rao Ambedkar College,9.73km,Noida Sector 62 IT Park,14.79km,1.68 km,4.67,3.5,73,Yes,2026-07-16,Housing.com
PROP_787,2BHK,Semi-Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,2,2,0,4,14,"Rs. 24,500/month","Rs. 49,000/month",,,772,semi-furnished,No,yes,no,Y,24 Hours,0,yes,yes,No,N,Y,1,no,Saket Metro Station,3.37,Gargi College,5.84km,Saket District Centre,2.67 km,2.16,1.8,4.4,45,1,2026-07-24,99acres
PROP_788,2BHK,Semi-Furnished 2BHK Apartment in Noida Sector 15,Noida Sec 15,Noida,Noida,Family,2,2,2,3,12,15000,30k,2700,,841,semi-furnished,N,1,No,Yes,24 Hours,no,No,N,0,No,N,Y,N,Noida Sector 15 Metro Station,2.93,Amity University Noida,,Noida Sector 16 Commercial Hub,6.71km,2.53,5.38 km,3.6,60,yes,2026-07-07,MagicBricks
PROP_789,2BHK,Fully Furnished 2BHK Apartment in Civil Lines,civil lines,Delhi,North Delhi,Family,2,2,10,12,7,67k,"Rs. 202,500/month",0,,1387,Furnished,Yes,Yes,1,no,24 Hours,1,Yes,no,yes,Y,yes,Yes,1,Civil Lines Metro Station,,St. Stephen's College,2.2km,Connaught Place,13.29,2.67 km,,3.5,46,1,2026-07-09,Housing.com
PROP_790,3BHK,Semi-Furnished 3BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,3,2,14,15,3,"₹68,000","Rs. 136,000/month",5100,2900,1478,Semi-Furnished,Yes,0,Y,No,12 Hours,No,Yes,N,No,N,1,Yes,0,Hauz Khas Metro Station,4.14,IIT Delhi,4.33 km,Okhla Industrial Area,2.55 km,2.1km,2.74,4.1,37,N,2026-07-02,99acres
PROP_791,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,1,1,2,4,12,"₹39,500",79000,1100,1400,643,unfurnished,no,Y,No,no,24 Hours,Yes,No,No,no,N,Yes,No,Y,Civil Lines Metro Station,2.19km,St. Stephen's College,3.18,Connaught Place,7.12 km,4.19km,4.8km,4.0,22,Yes,2026-07-14,Housing.com
PROP_792,2BHK,Semi-Furnished 2BHK Apartment in Laxmi Nagar,laxmi nagar,Delhi,East Delhi,Family,2,2,11,24,13,"₹9,500","Rs. 19,000/month","₹1,900",1200,725,semi-furnished,1,Yes,yes,N,24 Hours,Yes,N,N,yes,Y,0,Y,1,Laxmi Nagar Metro Station,3.82 km,Shyam Lal College,1.15 km,Noida Sector 62 IT Park,7.05 km,,4.01 km,3.8,77,N,2026-07-25,99acres
PROP_793,4BHK,Fully Furnished 4BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,4,4,3,3,3,164500,329000,"₹6,000",3300,2419,Furnished,1,Y,N,Y,24 Hours,Y,N,no,no,0,1,1,No,Hauz Khas Metro Station,3.82km,IIT Delhi,5.32km,Okhla Industrial Area,8.26 km,,,4.7,48,Y,2026-07-11,NoBroker
