property_id,property_type,listing_title,locality,city,zone,renter_segment,bedrooms,bathrooms,floor,total_floors,property_age,monthly_rent,security_deposit,maintenance,electricity_estimate,area_sqft,furnishing_status,parking,balcony,lift,power_backup,water_supply,ac,wifi,food,laundry,gym,cctv,security,housekeeping,metro_station,metro_distance_km,nearest_college,college_distance_km,nearest_office_hub,office_distance_km,school_distance_km,hospital_distance_km,rating,review_count,available,listing_date,source,rent_per_sqft,vfm_student,vfm_professional,vfm_bachelor,vfm_family
PROP_739,1BHK,Semi-Furnished 1BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Student,1,1,2,3,6,8000,17000,0.0,700.0,428,Semi-Furnished,No,No,No,No,12 Hours,Yes,Yes,No,Yes,No,No,Yes,No,Rohini West Metro Station,0.94,Delhi Technological University (DTU),5.28,Netaji Subhash Place,7.87,4.39,4.19,3.2,29,Yes,2026-08-07,Housing.com,18.69,53.8,47.8,57.6,40.7
PROP_740,2BHK,Semi-Furnished 2BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Working Professional,2,2,3,4,7,20500,61500,1700.0,1000.0,738,Semi-Furnished,No,No,No,No,12 Hours,No,Yes,No,No,No,No,Yes,No,Patel Nagar Metro Station,1.6,Kalindi College,5.65,Rajendra Place IT Hub,1.1,4.66,5.61,3.8,15,Yes,2026-07-08,MagicBricks,27.78,44.8,49.5,54.8,41.8
PROP_741,1BHK,Semi-Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Working Bachelor,1,1,3,3,7,17500,35000,0.0,900.0,496,Semi-Furnished,No,Yes,No,Yes,24 Hours,No,Yes,No,No,No,No,Yes,No,Saket Metro Station,0.49,Gargi College,4.32,Saket District Centre,9.39,2.52,4.61,3.4,48,No,2026-07-24,Housing.com,35.28,59.9,54.6,64.0,46.3
PROP_742,1BHK,Semi-Furnished 1BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,1,1,10,24,9,42000,42000,1900.0,1700.0,794,Semi-Furnished,No,No,Yes,Yes,4 Hours,No,Yes,No,No,No,Yes,Yes,Yes,Civil Lines Metro Station,2.27,St. Stephen's College,2.4,Connaught Place,12.43,1.68,5.62,4.1,85,Yes,2026-07-06,Housing.com,52.9,48.1,41.0,49.7,44.8
PROP_743,3BHK,Fully Furnished 3BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Working Professional,3,2,4,8,11,120000,360000,6000.0,3800.0,2312,Furnished,No,Yes,Yes,No,24 Hours,Yes,No,No,No,No,Yes,No,No,Civil Lines Metro Station,1.47,St. Stephen's College,5.79,Connaught Place,2.22,2.57,0.71,3.6,4,Yes,2026-07-20,NoBroker,51.9,39.2,41.0,45.6,51.3
PROP_744,3BHK,Semi-Furnished 3BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,3,2,10,24,2,52000,105000,4000.0,3400.0,1688,Semi-Furnished,No,Yes,Yes,No,4 Hours,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Saket Metro Station,3.72,Gargi College,1.15,Saket District Centre,7.17,3.17,0.32,4.2,45,Yes,2026-07-25,Housing.com,30.81,53.4,42.1,50.5,57.0
PROP_745,3BHK,Semi-Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,3,2,11,12,13,15000,30000,0.0,2200.0,1095,Semi-Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,Yes,No,No,No,Yes,No,No,Laxmi Nagar Metro Station,4.35,Shyam Lal College,6.92,Noida Sector 62 IT Park,11.22,3.2,1.41,3.7,83,Yes,2026-06-29,Housing.com,13.7,46.0,40.1,49.6,45.0
PROP_746,2BHK,Fully Furnished 2BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,2,2,6,8,15,72500,145000,0.0,3100.0,1349,Furnished,No,No,Yes,Yes,12 Hours,Yes,Yes,No,No,No,Yes,Yes,Yes,Civil Lines Metro Station,3.02,St. Stephen's College,2.55,Connaught Place,10.68,4.85,1.12,3.6,60,Yes,2026-07-28,99acres,53.74,44.6,38.7,46.5,45.9
PROP_747,1BHK,Semi-Furnished 1BHK Apartment in DLF Phase 3,Dlf Phase 3,Gurugram,Gurugram,Student,1,1,8,12,1,14000,28000,814.0,900.0,407,Semi-Furnished,No,Yes,Yes,Yes,4 Hours,Yes,No,Yes,No,No,No,Yes,Yes,Phase 3 Metro Station,0.35,Dronacharya College of Engineering,1.32,DLF Cyber City,11.05,2.3,5.18,4.0,24,Yes,2026-08-07,Housing.com,34.4,72.5,60.5,70.1,46.0
PROP_748,1RK,Fully Furnished 1RK Apartment in Rajinder Nagar,Rajinder Nagar,Delhi,Central Delhi,Student,1,1,14,15,10,11000,33000,0.0,800.0,362,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,Yes,No,No,Yes,No,Yes,No,Rajendra Place Metro Station,2.36,Venkateshwara College,8.58,Rajendra Place IT Hub,3.6,1.95,5.38,3.8,22,Yes,2026-07-19,99acres,30.39,49.8,45.5,54.6,42.2
PROP_749,2BHK,Fully Furnished 2BHK Apartment in DLF Phase 3,Dlf Phase 3,Gurugram,Gurugram,Working Professional,2,2,9,20,15,36500,73000,1700.0,1700.0,850,Furnished,Yes,No,Yes,No,24 Hours,Yes,No,No,No,Yes,Yes,Yes,No,Phase 3 Metro Station,1.92,Dronacharya College of Engineering,4.73,DLF Cyber City,5.0,2.3,1.8,4.8,63,Yes,2026-07-10,MagicBricks,42.94,48.4,44.6,53.3,49.1
PROP_750,1BHK,Semi-Furnished 1BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Student,1,1,1,3,9,9000,18000,2000.0,1000.0,671,Semi-Furnished,No,No,No,Yes,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Vaishali Metro Station,1.08,ABES Engineering College,5.78,Noida Sector 62 IT Park,13.05,1.27,5.22,3.7,77,Yes,2026-07-17,99acres,13.41,50.9,45.0,54.7,47.7
PROP_751,2BHK,Semi-Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,2,2,0,4,10,11000,22000,1000.0,1700.0,814,Semi-Furnished,No,Yes,No,No,4 Hours,No,Yes,No,No,No,No,Yes,Yes,Laxmi Nagar Metro Station,3.25,Shyam Lal College,1.88,Noida Sector 62 IT Park,10.3,4.54,4.94,4.7,23,Yes,2026-07-24,99acres,13.51,47.3,36.9,46.6,38.8
PROP_752,4BHK,Fully Furnished 4BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Family,4,4,1,12,6,45000,90000,0.0,4400.0,2558,Furnished,No,Yes,Yes,Yes,12 Hours,Yes,No,No,No,No,Yes,No,No,Vaishali Metro Station,2.73,Inderprastha Dental College,4.52,Noida Sector 62 IT Park,0.8,2.71,1.32,3.9,2,Yes,2026-07-22,MagicBricks,17.59,42.2,49.7,53.0,52.2
PROP_753,2BHK,Fully Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,2,2,22,24,15,39000,78000,1800.0,1900.0,948,Furnished,No,Yes,Yes,Yes,24 Hours,Yes,No,No,No,Yes,Yes,No,Yes,Saket Metro Station,3.5,Gargi College,4.34,Saket District Centre,4.06,2.65,4.63,4.2,5,Yes,2026-08-01,NoBroker,41.14,47.0,43.3,51.7,43.7
PROP_754,3BHK,Fully Furnished 3BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,3,2,1,3,9,149500,299000,0.0,3900.0,2016,Furnished,Yes,No,No,No,4 Hours,Yes,Yes,No,No,No,No,Yes,No,Hauz Khas Metro Station,2.29,IIT Delhi,2.46,Okhla Industrial Area,8.16,2.12,3.17,4.1,20,Yes,2026-08-04,Housing.com,74.16,36.9,33.5,38.8,43.5
PROP_755,3BHK,Fully Furnished 3BHK Apartment in Mukherjee Nagar,Mukherjee Nagar,Delhi,North Delhi,Family,3,2,0,5,7,26000,52000,0.0,1800.0,1141,Furnished,No,Yes,Yes,Yes,4 Hours,Yes,Yes,No,No,No,Yes,No,Yes,GTB Nagar Metro Station,2.15,SGTB Khalsa College,1.72,Connaught Place,13.54,0.46,3.09,4.5,39,No,2026-07-16,99acres,22.79,54.1,43.9,53.1,55.0
PROP_756,2BHK,Semi-Furnished 2BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,2,2,2,3,7,60000,121000,0.0,2029.0,1286,Semi-Furnished,No,No,No,Yes,24 Hours,No,Yes,No,No,No,No,Yes,Yes,Green Park Metro Station,0.82,NIFT Delhi,3.38,Bhikaji Cama Place,11.56,3.44,4.38,4.6,26,Yes,2026-08-02,99acres,46.66,52.7,48.0,56.1,44.8
PROP_757,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Family,2,2,2,3,6,30500,91000,4300.0,1800.0,1277,Semi-Furnished,No,Yes,No,No,24 Hours,No,No,No,No,No,Yes,No,Yes,Dwarka Sector 10 Metro Station,2.29,Netaji Subhas University of Technology (NSUT),8.92,Gurugram Sector 21 IT Park,8.62,1.57,4.75,3.2,32,Yes,2026-07-23,NoBroker,23.88,43.2,38.6,47.7,48.1
PROP_758,1RK,Fully Furnished 1RK Apartment in Knowledge Park,Knowledge Park,Greater Noida,Greater Noida,Family,1,1,6,20,7,5000,10000,560.0,600.0,280,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,No,No,No,No,Yes,No,Yes,Knowledge Park II Metro Station,3.85,Sharda University,5.82,Greater Noida Industrial Area,7.8,4.11,1.32,4.5,35,Yes,2026-08-02,MagicBricks,17.86,47.4,41.1,51.0,42.0
PROP_759,1BHK,Semi-Furnished 1BHK Apartment in Gurugram Sector 45,Gurugram Sector 45,Gurugram,Gurugram,Family,1,1,3,4,4,22500,45000,0.0,1000.0,707,Semi-Furnished,No,Yes,No,Yes,12 Hours,No,Yes,No,No,No,No,No,No,HUDA City Centre Metro Station,3.63,Ansal University,3.85,Golf Course Road Offices,1.58,2.06,5.21,4.8,13,Yes,2026-07-10,NoBroker,31.82,42.7,43.5,50.0,43.2
PROP_760,2BHK,Fully Furnished 2BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,2,2,2,5,9,32000,64000,0.0,1716.0,944,Furnished,No,Yes,Yes,No,4 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Mayur Vihar 1 Metro Station,2.02,Shaheed Sukhdev College of Business Studies,4.68,Noida Sector 62 IT Park,6.07,4.26,1.25,4.7,61,Yes,2026-07-25,Housing.com,33.9,47.0,41.9,50.9,46.0
PROP_761,2BHK,Fully Furnished 2BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,2,2,7,24,2,33000,99000,2000.0,1700.0,966,Furnished,Yes,Yes,Yes,No,24 Hours,Yes,Yes,No,No,Yes,Yes,Yes,No,Mayur Vihar 1 Metro Station,3.79,Shaheed Sukhdev College of Business Studies,0.56,Noida Sector 62 IT Park,12.17,3.12,3.31,4.5,45,No,2026-07-17,99acres,34.16,58.4,40.9,49.9,41.8
PROP_762,3BHK,Fully Furnished 3BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,3,2,3,3,13,42000,126000,0.0,2700.0,1395,Furnished,No,No,No,Yes,12 Hours,Yes,No,No,No,No,No,No,No,Mayur Vihar 1 Metro Station,2.14,Shaheed Sukhdev College of Business Studies,1.96,Noida Sector 62 IT Park,6.21,0.71,5.3,4.4,79,No,2026-07-05,Housing.com,30.11,44.3,34.8,43.5,48.5
PROP_763,1RK,Fully Furnished 1RK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Student,1,1,15,20,10,12500,25000,800.0,900.0,529,Furnished,No,Yes,Yes,Yes,12 Hours,Yes,No,No,Yes,Yes,Yes,Yes,No,Janakpuri West Metro Station,2.19,Bhaskaracharya College,9.72,Janakpuri District Centre,2.03,2.2,3.56,3.4,44,Yes,2026-07-25,Housing.com,23.63,51.2,51.0,58.6,45.5
PROP_764,1BHK,Fully Furnished 1BHK Apartment in Kamla Nagar,Kamla Nagar,Delhi,North Delhi,Student,1,1,0,4,4,10500,21000,0.0,900.0,340,Furnished,No,Yes,No,Yes,4 Hours,Yes,Yes,Yes,No,No,Yes,No,Yes,Vishwa Vidyalaya Metro Station,4.13,Kirori Mal College,4.53,Connaught Place,8.01,2.49,0.67,4.6,14,Yes,2026-08-08,MagicBricks,30.88,47.5,41.3,51.0,48.4
PROP_765,3BHK,Fully Furnished 3BHK Apartment in Rohini,Rohini,Delhi,North Delhi,Family,3,2,10,20,10,32000,64000,2800.0,3000.0,1341,Furnished,Yes,Yes,Yes,No,12 Hours,Yes,No,No,No,Yes,Yes,Yes,No,Rohini West Metro Station,4.35,Delhi Technological University (DTU),2.04,Netaji Subhash Place,2.17,2.42,2.13,4.1,63,No,2026-08-04,MagicBricks,23.86,48.2,44.2,51.4,48.1
PROP_766,2BHK,Semi-Furnished 2BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,2,2,12,20,14,57000,114000,2600.0,2000.0,918,Semi-Furnished,No,Yes,Yes,No,4 Hours,Yes,No,No,Yes,Yes,No,Yes,No,Hauz Khas Metro Station,1.61,IIT Delhi,4.78,Okhla Industrial Area,14.23,1.38,4.95,4.3,14,Yes,2026-08-03,Housing.com,62.09,49.0,45.1,53.3,47.5
PROP_767,3BHK,Semi-Furnished 3BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,3,2,0,3,4,17000,35000,1700.0,2300.0,1099,Semi-Furnished,No,Yes,No,No,12 Hours,No,No,No,Yes,No,No,No,No,Laxmi Nagar Metro Station,2.36,Shyam Lal College,6.2,Noida Sector 62 IT Park,2.42,3.85,3.71,4.4,53,Yes,2026-07-02,99acres,15.47,41.8,39.1,47.1,39.5
PROP_768,1BHK,Semi-Furnished 1BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Student,1,1,1,8,11,9000,18000,0.0,800.0,380,Semi-Furnished,No,Yes,Yes,No,12 Hours,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Noida Sector 15 Metro Station,1.4,Amity University Noida,0.45,Noida Sector 16 Commercial Hub,2.52,2.54,3.39,3.2,48,Yes,2026-08-04,Housing.com,23.68,69.8,54.2,62.6,45.9
PROP_769,2BHK,Semi-Furnished 2BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Working Bachelor,2,2,3,5,9,13000,39000,1600.0,1800.0,789,Semi-Furnished,Yes,Yes,Yes,No,12 Hours,No,No,No,No,No,No,Yes,No,Nirman Vihar Metro Station,1.18,Bhim Rao Ambedkar College,7.97,Noida Sector 62 IT Park,4.75,1.65,3.16,4.1,75,Yes,2026-07-03,99acres,16.48,50.5,45.2,54.6,46.0
PROP_771,2BHK,Fully Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,2,2,5,8,2,11500,23000,0.0,1429.0,753,Furnished,No,No,Yes,Yes,4 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Laxmi Nagar Metro Station,3.01,Shyam Lal College,6.71,Noida Sector 62 IT Park,10.7,2.88,1.17,4.4,61,Yes,2026-07-30,Housing.com,15.27,45.8,40.3,49.9,47.6
PROP_772,3BHK,Fully Furnished 3BHK Apartment in Green Park,Green Park,Delhi,South Delhi,Family,3,2,20,20,10,96500,193000,5600.0,2500.0,1718,Furnished,Yes,Yes,Yes,Yes,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Green Park Metro Station,3.16,NIFT Delhi,0.9,Bhikaji Cama Place,6.88,4.1,4.86,4.1,56,Yes,2026-07-12,99acres,56.17,50.2,38.6,45.6,42.4
PROP_773,3BHK,Fully Furnished 3BHK Apartment in Vaishali,Vaishali,Ghaziabad,Ghaziabad,Working Professional,3,2,3,8,13,28000,28000,4000.0,3500.0,1548,Furnished,Yes,Yes,Yes,Yes,12 Hours,Yes,Yes,Yes,No,No,Yes,Yes,No,Vaishali Metro Station,0.46,Inderprastha Dental College,0.76,Noida Sector 62 IT Park,7.94,2.17,2.27,4.6,26,Yes,2026-07-13,99acres,18.09,74.1,58.1,67.2,49.9
PROP_774,3BHK,Fully Furnished 3BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,3,2,3,5,2,30500,61000,3000.0,2800.0,1343,Furnished,Yes,Yes,No,No,24 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Noida Sector 15 Metro Station,3.24,Amity University Noida,6.93,Noida Sector 16 Commercial Hub,5.13,0.8,2.65,3.7,11,Yes,2026-08-03,MagicBricks,22.71,44.6,40.6,49.5,55.3
PROP_775,2BHK,Semi-Furnished 2BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Working Professional,2,2,0,4,4,15000,30000,2600.0,1718.0,1079,Semi-Furnished,Yes,Yes,No,Yes,12 Hours,Yes,No,No,No,No,Yes,No,Yes,Vaishali Metro Station,1.87,ABES Engineering College,7.22,Noida Sector 62 IT Park,5.01,3.05,5.12,4.8,56,Yes,2026-07-03,99acres,13.9,48.8,43.1,52.5,40.6
PROP_776,3BHK,Fully Furnished 3BHK Apartment in Janakpuri,Janakpuri,Delhi,West Delhi,Family,3,2,3,3,10,41500,83000,5100.0,2900.0,1692,Furnished,No,Yes,No,No,12 Hours,Yes,Yes,Yes,No,No,No,Yes,No,Janakpuri West Metro Station,2.79,Bhaskaracharya College,6.27,Janakpuri District Centre,14.63,4.73,2.7,3.9,53,Yes,2026-07-18,Housing.com,24.53,42.9,38.1,46.8,43.0
PROP_777,1RK,Fully Furnished 1RK Apartment in Pari Chowk,Pari Chowk,Greater Noida,Greater Noida,Student,1,1,5,8,5,5000,10000,688.0,816.0,344,Furnished,No,No,Yes,No,24 Hours,Yes,No,No,No,No,No,Yes,No,Pari Chowk Metro Station,2.41,Galgotias University,5.27,Greater Noida Industrial Area,4.92,4.3,3.87,4.4,79,Yes,2026-07-15,Housing.com,14.53,44.0,38.1,47.7,38.2
PROP_778,3BHK,Fully Furnished 3BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,3,2,12,20,13,132000,396000,0.0,4800.0,2310,Furnished,Yes,Yes,Yes,No,24 Hours,Yes,No,No,Yes,No,No,Yes,No,Civil Lines Metro Station,1.05,St. Stephen's College,2.02,Connaught Place,8.66,3.08,3.02,3.3,80,Yes,2026-06-30,MagicBricks,57.14,48.0,42.1,48.0,42.3
PROP_779,1BHK,Fully Furnished 1BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,1,1,11,12,7,29000,59000,1400.0,1255.0,637,Furnished,No,Yes,Yes,No,4 Hours,Yes,Yes,No,Yes,No,Yes,No,Yes,Saket Metro Station,0.24,Gargi College,4.22,Saket District Centre,4.15,4.45,4.85,4.4,27,Yes,2026-07-04,NoBroker,45.53,67.1,63.0,71.7,44.9
PROP_780,2BHK,Semi-Furnished 2BHK Apartment in Golf Course Road,Golf Course Road,Gurugram,Gurugram,Working Professional,2,2,0,5,10,89000,89500,0.0,2100.0,1176,Semi-Furnished,No,No,Yes,No,24 Hours,Yes,Yes,No,No,No,No,Yes,No,Sector 42-43 Metro Station,2.96,GD Goenka University,4.95,Golf Course Road Offices,1.25,2.24,5.58,4.1,55,Yes,2026-08-03,NoBroker,75.68,37.9,44.0,47.6,43.0
PROP_781,2BHK,Semi-Furnished 2BHK Apartment in Mayur Vihar,Mayur Vihar,Delhi,East Delhi,Family,2,2,5,20,8,28000,56000,1800.0,1700.0,983,Semi-Furnished,Yes,Yes,Yes,No,24 Hours,No,No,No,No,No,No,Yes,No,Mayur Vihar 1 Metro Station,2.74,Shaheed Sukhdev College of Business Studies,5.26,Noida Sector 62 IT Park,10.61,3.09,1.4,3.5,26,Yes,2026-08-03,Housing.com,28.48,42.5,36.8,45.9,44.4
PROP_782,1BHK,Fully Furnished 1BHK Apartment in Mukherjee Nagar,Mukherjee Nagar,Delhi,North Delhi,Student,1,1,11,24,0,11500,34500,800.0,1000.0,510,Furnished,No,Yes,Yes,No,4 Hours,Yes,No,No,No,No,No,Yes,No,GTB Nagar Metro Station,2.26,SGTB Khalsa College,4.46,Connaught Place,3.42,2.87,4.89,4.8,7,Yes,2026-08-10,MagicBricks,22.55,46.1,41.5,50.5,40.8
PROP_783,1BHK,Fully Furnished 1BHK Apartment in Indirapuram,Indirapuram,Ghaziabad,Ghaziabad,Student,1,1,16,20,4,12000,24000,1500.0,1400.0,631,Furnished,No,No,Yes,No,12 Hours,Yes,Yes,No,No,No,Yes,Yes,No,Vaishali Metro Station,4.16,ABES Engineering College,6.09,Noida Sector 62 IT Park,0.94,1.15,1.49,3.7,76,No,2026-08-10,Housing.com,19.02,42.4,48.4,53.3,52.9
PROP_784,2BHK,Semi-Furnished 2BHK Apartment in Dwarka,Dwarka,Delhi,Dwarka,Working Bachelor,2,2,3,8,1,24500,49000,3000.0,1800.0,1005,Semi-Furnished,Yes,Yes,Yes,Yes,24 Hours,No,Yes,No,No,No,Yes,No,Yes,Dwarka Sector 10 Metro Station,0.19,Netaji Subhas University of Technology (NSUT),2.61,Gurugram Sector 21 IT Park,5.78,2.32,1.81,3.9,26,Yes,2026-07-14,NoBroker,24.38,69.7,62.7,71.8,51.5
PROP_785,2BHK,Semi-Furnished 2BHK Apartment in Gurugram Sector 56,Gurugram Sector 56,Gurugram,Gurugram,Working Bachelor,2,2,2,3,2,25000,50000,0.0,1500.0,967,Semi-Furnished,No,Yes,No,Yes,12 Hours,Yes,No,No,No,No,No,Yes,No,Sector 56 Metro Station,0.81,IILM University,7.07,Golf Course Road Offices,4.96,4.56,4.46,3.3,41,No,2026-08-11,MagicBricks,25.85,54.3,50.0,59.0,44.0
PROP_786,1BHK,Fully Furnished 1BHK Apartment in Shakarpur,Shakarpur,Delhi,East Delhi,Student,1,1,1,4,1,7000,14000,1000.0,1200.0,463,Furnished,No,Yes,No,No,4 Hours,Yes,No,No,No,No,Yes,Yes,Yes,Nirman Vihar Metro Station,1.44,Bhim Rao Ambedkar College,9.73,Noida Sector 62 IT Park,14.79,1.68,4.67,3.5,73,Yes,2026-07-16,Housing.com,15.12,50.3,44.7,54.5,45.6
PROP_787,2BHK,Semi-Furnished 2BHK Apartment in Saket,Saket,Delhi,South Delhi,Family,2,2,0,4,14,24500,49000,0.0,1258.0,772,Semi-Furnished,No,Yes,No,Yes,24 Hours,No,Yes,Yes,No,No,Yes,Yes,No,Saket Metro Station,3.37,Gargi College,5.84,Saket District Centre,2.67,2.16,1.8,4.4,45,Yes,2026-07-24,99acres,31.74,45.6,44.1,52.2,49.6
PROP_788,2BHK,Semi-Furnished 2BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,2,2,2,3,12,15000,30000,2700.0,1361.0,841,Semi-Furnished,No,Yes,No,Yes,24 Hours,No,No,No,No,No,No,Yes,No,Noida Sector 15 Metro Station,2.93,Amity University Noida,6.93,Noida Sector 16 Commercial Hub,6.71,2.53,5.38,3.6,60,Yes,2026-07-07,MagicBricks,17.84,42.6,37.3,46.8,42.8
PROP_789,2BHK,Fully Furnished 2BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,2,2,10,12,7,67000,202500,0.0,2380.0,1387,Furnished,Yes,Yes,Yes,No,24 Hours,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Civil Lines Metro Station,2.27,St. Stephen's College,2.2,Connaught Place,13.29,2.67,3.43,3.5,46,Yes,2026-07-09,Housing.com,48.31,52.3,45.4,53.3,43.6
PROP_790,3BHK,Semi-Furnished 3BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,3,2,14,15,3,68000,136000,5100.0,2900.0,1478,Semi-Furnished,Yes,No,Yes,No,12 Hours,No,Yes,No,No,No,Yes,Yes,No,Hauz Khas Metro Station,4.14,IIT Delhi,4.33,Okhla Industrial Area,2.55,2.1,2.74,4.1,37,No,2026-07-02,99acres,46.01,39.7,39.4,46.0,48.0
PROP_791,1BHK,Fully Furnished 1BHK Apartment in Civil Lines,Civil Lines,Delhi,North Delhi,Family,1,1,2,4,12,39500,79000,1100.0,1400.0,643,Furnished,No,Yes,No,No,24 Hours,Yes,No,No,No,No,Yes,No,Yes,Civil Lines Metro Station,2.19,St. Stephen's College,3.18,Connaught Place,7.12,4.19,4.8,4.0,22,Yes,2026-07-14,Housing.com,61.43,44.7,38.5,47.2,38.0
PROP_792,2BHK,Semi-Furnished 2BHK Apartment in Laxmi Nagar,Laxmi Nagar,Delhi,East Delhi,Family,2,2,11,24,13,9500,19000,1900.0,1200.0,725,Semi-Furnished,Yes,Yes,Yes,No,24 Hours,Yes,No,No,Yes,Yes,No,Yes,Yes,Laxmi Nagar Metro Station,3.82,Shyam Lal College,1.15,Noida Sector 62 IT Park,7.05,2.22,4.01,3.8,77,No,2026-07-25,99acres,13.1,56.3,42.4,52.1,41.6
PROP_793,4BHK,Fully Furnished 4BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,4,4,3,3,3,164500,329000,6000.0,3300.0,2419,Furnished,Yes,Yes,No,Yes,24 Hours,Yes,No,No,No,No,Yes,Yes,No,Hauz Khas Metro Station,3.82,IIT Delhi,5.32,Okhla Industrial Area,8.26,2.12,3.17,4.7,48,Yes,2026-07-11,NoBroker,68.0,32.1,32.0,36.9,44.6
PROP_794,1BHK,Fully Furnished 1BHK Apartment in Noida Sector 15,Noida Sector 15,Noida,Noida,Family,1,1,0,3,5,13000,13000,1300.0,1000.0,522,Furnished,No,Yes,No,Yes,12 Hours,Yes,No,Yes,Yes,No,Yes,Yes,No,Noida Sector 15 Metro Station,3.81,Amity University Noida,6.93,Noida Sector 16 Commercial Hub,11.49,2.34,2.39,4.2,6,No,2026-07-31,Housing.com,24.9,47.1,42.1,51.7,45.8
PROP_795,3BHK,Fully Furnished 3BHK Apartment in Karol Bagh,Karol Bagh,Delhi,Central Delhi,Family,3,2,4,4,2,39000,78000,4000.0,2300.0,1377,Furnished,No,Yes,No,No,4 Hours,Yes,No,No,No,No,Yes,Yes,No,Karol Bagh Metro Station,2.05,Sri Guru Nanak Dev Khalsa College,6.09,Connaught Place,13.9,1.64,5.29,4.2,21,Yes,2026-07-03,Housing.com,28.32,43.4,38.9,47.7,47.7
PROP_796,1BHK,Fully Furnished 1BHK Apartment in Hauz Khas,Hauz Khas,Delhi,South Delhi,Family,1,1,11,24,6,34000,34000,0.0,1100.0,616,Furnished,No,Yes,Yes,No,12 Hours,Yes,No,No,No,No,Yes,No,Yes,Hauz Khas Metro Station,4.23,IIT Delhi,6.99,Okhla Industrial Area,14.01,1.83,3.17,3.8,62,Yes,2026-07-20,Housing.com,55.19,43.3,39.0,47.9,45.4
PROP_797,1RK,Fully Furnished 1RK Apartment in Model Town,Model Town,Delhi,North Delhi,Family,1,1,3,15,5,20000,40000,800.0,1100.0,451,Furnished,Yes,Yes,Yes,Yes,24 Hours,Yes,No,No,No,No,Yes,Yes,Yes,Model Town Metro Station,1.27,Miranda House,1.51,Connaught Place,9.46,2.54,5.21,4.0,64,Yes,2026-07-01,MagicBricks,44.35,61.2,50.3,59.7,43.2
PROP_798,3BHK,Fully Furnished 3BHK Apartment in Patel Nagar,Patel Nagar,Delhi,West Delhi,Family,3,2,5,12,10,45000,90000,4400.0,2300.0,1540,Furnished,Yes,Yes,Yes,No,12 Hours,Yes,Yes,Yes,No,No,Yes,Yes,No,Patel Nagar Metro Station,3.04,Kalindi College,9.52,Rajendra Place IT Hub,14.98,4.99,1.0,4.7,72,Yes,2026-07-27,Housing.com,29.22,46.0,41.9,50.5,49.0
